row_id,planet_name,planet_host,discovery_method_group,orbital_period_days,planet_mass_earth,cluster_numeric_id,cluster_label,hz_reported,hz_derived,flux_zone_reported,flux_zone_derived,giant_or_evolved_host_flag,compact_or_hot_subdwarf_host_flag,ultra_short_period_flag,high_mass_companion_flag,extreme_wide_period_flag
739,HD 20794 d,HD 20794,Radial Velocity,90.309,4.8,3,Intermediate-mass moderate-period,,,,,False,False,False,False,False
740,HD 20794 e,HD 20794,Radial Velocity,147.02,4.77,3,Intermediate-mass moderate-period,,,,,False,False,False,False,False
741,HD 208487 b,HD 208487,Radial Velocity,130.08,165.265,3,Intermediate-mass moderate-period,,,,,False,False,False,False,False
742,HD 208527 b,HD 208527,Radial Velocity,875.5,3146.4,2,Long-period giants,,0.0,,too_hot,True,False,False,False,False
743,HD 20868 b,HD 20868,Radial Velocity,380.85001,397.2875,2,Long-period giants,,0.0,,too_cold,False,False,False,False,False
744,HD 208897 b,HD 208897,Radial Velocity,352.7,444.962,2,Long-period giants,,0.0,,too_hot,True,False,False,False,False
745,HD 209458 b,HD 209458,Radial Velocity,3.52474859,232.0159,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
746,HD 210193 b,HD 210193,Radial Velocity,649.918,153.1,2,Long-period giants,,,,,False,False,False,False,False
747,HD 210277 b,HD 210277,Radial Velocity,442.19,410.0007,2,Long-period giants,,1.0,,habitable_zone,False,False,False,False,False
748,HD 210702 b,HD 210702,Radial Velocity,354.1,574.63664,2,Long-period giants,,0.0,,too_hot,True,False,False,False,False
749,HD 211403 b,HD 211403,Radial Velocity,223.8,1760.76937,2,Long-period giants,0.0,0.0,too_hot,too_hot,False,False,False,False,False
750,HD 211810 b,HD 211810,Radial Velocity,1558.0,212.9461,2,Long-period giants,,0.0,,too_cold,False,False,False,False,False
751,HD 211970 b,HD 211970,Radial Velocity,25.201,13.0,3,Intermediate-mass moderate-period,,,,,False,False,False,False,False
752,HD 212301 b,HD 212301,Radial Velocity,2.24571,162.0933,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
753,HD 212771 b,HD 212771,Radial Velocity,380.7,759.6137,2,Long-period giants,,0.0,,too_hot,True,False,False,False,False
754,HD 213240 b,HD 213240,Radial Velocity,882.70001,1773.4914,2,Long-period giants,,1.0,,habitable_zone,False,False,False,False,False
755,HD 213472 b,HD 213472,Radial Velocity,17000.0,1112.39942,2,Long-period giants,,0.0,,too_cold,False,False,False,False,False
756,HD 213885 b,HD 213885,Transit,1.008035,8.83,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
757,HD 213885 c,HD 213885,Radial Velocity,4.78503,19.95,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
758,HD 21411 b,HD 21411,Radial Velocity,84.288,65.9,3,Intermediate-mass moderate-period,,,,,False,False,False,False,False
759,HD 214823 b,HD 214823,Radial Velocity,1854.4,6451.949,2,Long-period giants,,1.0,,habitable_zone,False,False,False,True,False
760,HD 215152 b,HD 215152,Radial Velocity,5.75999,1.819,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
761,HD 215152 c,HD 215152,Radial Velocity,7.28243,1.72,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
762,HD 215152 d,HD 215152,Radial Velocity,10.86499,2.801,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
763,HD 215152 e,HD 215152,Radial Velocity,25.1967,2.877,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
764,HD 215497 b,HD 215497,Radial Velocity,3.93404,6.3566,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
765,HD 215497 c,HD 215497,Radial Velocity,567.94,104.3,2,Long-period giants,,,,,False,False,False,False,False
766,HD 216435 b,HD 216435,Radial Velocity,1311.0,400.4,2,Long-period giants,,,,,False,False,False,False,False
767,HD 216437 b,HD 216437,Radial Velocity,1334.28,706.53609,2,Long-period giants,,0.0,,too_cold,False,False,False,False,False
768,HD 216520 b,HD 216520,Radial Velocity,35.45,10.26,3,Intermediate-mass moderate-period,,0.0,,too_hot,False,False,False,False,False
769,HD 216520 c,HD 216520,Radial Velocity,154.43,9.44,3,Intermediate-mass moderate-period,,1.0,,habitable_zone,False,False,False,False,False
770,HD 216536 b,HD 216536,Radial Velocity,148.60001,333.7215,2,Long-period giants,,0.0,,too_hot,True,False,False,False,False
771,HD 216770 b,HD 216770,Radial Velocity,118.45,181.1631,3,Intermediate-mass moderate-period,,0.0,,too_hot,False,False,False,False,False
772,HD 21693 b,HD 21693,Radial Velocity,22.6786,8.23,0,Low-mass short-period,,,,,False,False,False,False,False
773,HD 21693 c,HD 21693,Radial Velocity,53.7357,17.37,3,Intermediate-mass moderate-period,,,,,False,False,False,False,False
774,HD 217107 b,HD 217107,Radial Velocity,7.12682,413.179,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
775,HD 217107 c,HD 217107,Radial Velocity,4270.0,826.32,2,Long-period giants,,0.0,,too_cold,False,False,False,False,False
776,HD 21749 c,GJ 143,Transit,7.78993,3.7,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
777,HD 217786 b,HD 217786,Radial Velocity,1319.0,4131.62,2,Long-period giants,,0.0,,too_cold,False,False,False,False,False
778,HD 217850 b,HD 217850,Radial Velocity,3501.3,6865.128,2,Long-period giants,,0.0,,too_cold,False,False,False,True,False
779,HD 218566 b,HD 218566,Radial Velocity,225.7,63.566,3,Intermediate-mass moderate-period,,1.0,,habitable_zone,False,False,False,False,False
780,HD 219077 b,HD 219077,Radial Velocity,5501.0,3302.11,2,Long-period giants,,0.0,,too_cold,False,False,False,False,False
781,HD 219134 b,HD 219134,Radial Velocity,3.092926,4.74,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
782,HD 219134 c,HD 219134,Radial Velocity,6.76458,4.36,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
783,HD 219134 d,HD 219134,Radial Velocity,46.859,16.17,3,Intermediate-mass moderate-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
784,HD 219134 f,HD 219134,Radial Velocity,22.717,7.3,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
785,HD 219134 g,HD 219134,Radial Velocity,94.2,10.80622,3,Intermediate-mass moderate-period,,0.0,,too_hot,False,False,False,False,False
786,HD 219134 h,HD 219134,Radial Velocity,2247.0,108.0622,2,Long-period giants,,0.0,,too_cold,False,False,False,False,False
787,HD 219415 b,HD 219415,Radial Velocity,2093.3,317.83,2,Long-period giants,,1.0,,habitable_zone,False,False,False,False,False
788,HD 219666 b,HD 219666,Transit,6.03607,16.6,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
789,HD 219828 b,HD 219828,Radial Velocity,3.83492,20.97678,0,Low-mass short-period,,0.0,,too_hot,False,False,False,False,False
790,HD 219828 c,HD 219828,Radial Velocity,4682.0,4640.318,2,Long-period giants,,0.0,,too_cold,False,False,False,True,False
791,HD 220074 b,HD 220074,Radial Velocity,672.09998,5288.6912,2,Long-period giants,,0.0,,too_hot,True,False,False,True,False
792,HD 220197 b,HD 220197,Radial Velocity,1728.0,63.566,2,Long-period giants,,0.0,,too_cold,False,False,False,False,False
793,HD 220689 b,HD 220689,Radial Velocity,2266.4,355.33394,2,Long-period giants,,0.0,,too_cold,False,False,False,False,False
794,HD 220773 b,HD 220773,Radial Velocity,3724.7,460.8,2,Long-period giants,,,,,False,False,False,False,False
795,HD 220842 b,HD 220842,Radial Velocity,218.47,1010.6994,2,Long-period giants,,,,,False,False,False,False,False
796,HD 221287 b,HD 221287,Radial Velocity,456.1,982.05,2,Long-period giants,,,,,False,False,False,False,False
797,HD 221416 b,HD 221416,Transit,14.2767,60.5,3,Intermediate-mass moderate-period,,0.0,,too_hot,False,False,False,False,False
798,HD 221420 b,HD 221420,Radial Velocity,10090.0,7278.27052,2,Long-period giants,,0.0,,too_cold,False,False,False,True,False
799,HD 221585 b,HD 221585,Radial Velocity,1173.0,511.7063,2,Long-period giants,,,,,False,False,False,False,False
800,HD 222076 b,HD 222076,Radial Velocity,871.0,495.8148,2,Long-period giants,,0.0,,too_hot,True,False,False,False,False
801,HD 222155 b,HD 222155,Radial Velocity,3999.0,673.7996,2,Long-period giants,,0.0,,too_cold,False,False,False,False,False
802,HD 222582 b,HD 222582,Radial Velocity,572.38,2660.2371,2,Long-period giants,,1.0,,habitable_zone,False,False,False,False,False
803,HD 224538 b,HD 224538,Radial Velocity,1189.1,1897.4451,2,Long-period giants,,1.0,,habitable_zone,False,False,False,False,False
804,HD 224693 b,HD 224693,Radial Velocity,26.6904,222.481,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
805,HD 22496 b,HD 22496,Radial Velocity,5.09071,5.57,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
806,HD 22781 b,HD 22781,Radial Velocity,528.07,4338.2,2,Long-period giants,,,,,False,False,False,True,False
807,HD 23079 b,HD 23079,Radial Velocity,730.59998,829.5363,2,Long-period giants,,1.0,,habitable_zone,False,False,False,False,False
808,HD 23127 b,HD 23127,Radial Velocity,1211.17,485.32641,2,Long-period giants,,1.0,,habitable_zone,False,False,False,False,False
809,HD 231701 b,HD 231701,Radial Velocity,141.63,359.1479,2,Long-period giants,,0.0,,too_hot,False,False,False,False,False
810,HD 233604 b,HD 233604,Radial Velocity,192.0,2089.644,2,Long-period giants,,0.0,,too_hot,True,False,False,False,False
811,HD 233832 b,HD 233832,Radial Velocity,2058.0,565.7374,2,Long-period giants,,0.0,,too_cold,False,False,False,False,False
812,HD 23472 b,HD 23472,Transit,17.667,17.92,3,Intermediate-mass moderate-period,,,,,False,False,False,False,False
813,HD 23472 c,HD 23472,Transit,29.625,17.18,3,Intermediate-mass moderate-period,,,,,False,False,False,False,False
814,HD 23596 b,HD 23596,Radial Velocity,1561.0,2870.0049,2,Long-period giants,,1.0,,habitable_zone,False,False,False,False,False
815,HD 238090 b,HD 238090,Radial Velocity,13.671,6.89,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
816,HD 238914 b,HD 238914,Radial Velocity,4100.0,1906.98,2,Long-period giants,,0.0,,too_hot,True,False,False,False,False
817,HD 240210 b,HD 240210,Radial Velocity,501.75,1655.82,2,Long-period giants,,,,,True,False,False,False,False
818,HD 240237 b,HD 240237,Radial Velocity,745.70001,5050.3187,2,Long-period giants,,0.0,,too_hot,True,False,False,True,False
819,HD 24040 b,HD 24040,Radial Velocity,3668.0,1226.8238,2,Long-period giants,,0.0,,too_cold,False,False,False,False,False
820,HD 24040 c,HD 24040,Radial Velocity,515.4,63.88351,3,Intermediate-mass moderate-period,,1.0,,habitable_zone,False,False,False,False,False
821,HD 24064 b,HD 24064,Radial Velocity,535.59998,4096.8287,2,Long-period giants,,0.0,,too_hot,True,False,False,False,False
822,HD 24085 b,HD 24085,Radial Velocity,2.0455,11.8,0,Low-mass short-period,,,,,False,False,False,False,False
823,HD 25015 b,HD 25015,Radial Velocity,6019.32,1423.8784,2,Long-period giants,,0.0,,too_cold,False,False,False,False,False
824,HD 25171 b,HD 25171,Radial Velocity,1802.29,290.81445,2,Long-period giants,,0.0,,too_cold,False,False,False,False,False
825,HD 25723 b,HD 25723,Radial Velocity,457.01,794.57102,2,Long-period giants,,0.0,,too_hot,True,False,False,False,False
826,HD 26161 b,HD 26161,Radial Velocity,32000.0,4290.68349,2,Long-period giants,,0.0,,too_cold,False,False,False,True,False
827,HD 2638 b,HD 2638,Radial Velocity,3.4442,133.4886,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
828,HD 2685 b,HD 2685,Transit,4.12688,371.8611,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
829,HD 26965 b,HD 26965,Radial Velocity,42.378,8.47,3,Intermediate-mass moderate-period,,0.0,,too_hot,False,False,False,False,False
830,HD 27442 b,HD 27442,Radial Velocity,428.1,495.8,2,Long-period giants,,,,,False,False,False,False,False
831,HD 27631 b,HD 27631,Radial Velocity,2198.14,474.83802,2,Long-period giants,,0.0,,too_cold,False,False,False,False,False
832,HD 27894 b,HD 27894,Radial Velocity,18.02,211.35695,1,Hot/warm giants,,,,,False,False,False,False,False
833,HD 27894 c,HD 27894,Radial Velocity,36.07,51.48846,3,Intermediate-mass moderate-period,,,,,False,False,False,False,False
834,HD 27894 d,HD 27894,Radial Velocity,5174.0,1721.04945,2,Long-period giants,,,,,False,False,False,False,False
835,HD 27969 b,HD 27969,Radial Velocity,654.5,1525.57635,2,Long-period giants,1.0,1.0,habitable_zone,habitable_zone,False,False,False,False,False
836,HD 28185 b,HD 28185,Radial Velocity,379.0,1875.197,2,Long-period giants,,1.0,,habitable_zone,False,False,False,False,False
837,HD 28254 b,HD 28254,Radial Velocity,1116.0,368.67,2,Long-period giants,,1.0,,habitable_zone,False,False,False,False,False
838,HD 285507 b,HD 285507,Radial Velocity,6.0881,311.4734,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
839,HD 285968 b,HD 285968,Radial Velocity,8.7836,8.4,0,Low-mass short-period,,,,,False,False,False,False,False
840,HD 28678 b,HD 28678,Radial Velocity,380.2,490.09386,2,Long-period giants,,0.0,,too_hot,True,False,False,False,False
841,HD 29021 b,HD 29021,Radial Velocity,1362.3,762.792,2,Long-period giants,,0.0,,too_cold,False,False,False,False,False
842,HD 290327 b,HD 290327,Radial Velocity,2443.0,772.3269,2,Long-period giants,,0.0,,too_cold,False,False,False,False,False
843,HD 29399 b,HD 29399,Radial Velocity,892.7,498.9906,2,Long-period giants,,0.0,,too_hot,True,False,False,False,False
844,HD 2952 b,HD 2952,Radial Velocity,311.60001,435.4271,2,Long-period giants,,0.0,,too_hot,True,False,False,False,False
845,HD 30177 b,HD 30177,Radial Velocity,2527.83,2740.33026,2,Long-period giants,,0.0,,too_cold,False,False,False,False,False
846,HD 30177 c,HD 30177,Radial Velocity,11613.0,2415.508,2,Long-period giants,,,,,False,False,False,False,False
847,HD 30562 b,HD 30562,Radial Velocity,1157.0,387.7526,2,Long-period giants,,1.0,,habitable_zone,False,False,False,False,False
848,HD 30669 b,HD 30669,Radial Velocity,1684.0,149.37,2,Long-period giants,,0.0,,too_cold,False,False,False,False,False
849,HD 30856 b,HD 30856,Radial Velocity,847.0,491.68301,2,Long-period giants,,0.0,,too_hot,True,False,False,False,False
850,HD 31253 b,HD 31253,Radial Velocity,466.0,197.0546,2,Long-period giants,,0.0,,too_hot,False,False,False,False,False
851,HD 31527 b,HD 31527,Radial Velocity,16.5535,10.47,0,Low-mass short-period,,,,,False,False,False,False,False
852,HD 31527 c,HD 31527,Radial Velocity,51.2053,14.16,3,Intermediate-mass moderate-period,,,,,False,False,False,False,False
853,HD 31527 d,HD 31527,Radial Velocity,271.6737,11.82,3,Intermediate-mass moderate-period,,,,,False,False,False,False,False
856,HD 3167 d,HD 3167,Transit,8.509,6.9,0,Low-mass short-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
857,HD 32518 b,HD 32518,Radial Velocity,157.54,966.16,2,Long-period giants,,0.0,,too_hot,True,False,False,False,False
858,HD 32963 b,HD 32963,Radial Velocity,2372.0,222.481,2,Long-period giants,,,,,False,False,False,False,False
859,HD 330075 b,HD 330075,Radial Velocity,3.38773,152.5584,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
860,HD 331093 b,HD 331093,Radial Velocity,621.62,476.74261,2,Long-period giants,,,,,False,False,False,False,False
861,HD 33142 b,HD 33142,Radial Velocity,326.0,440.19455,2,Long-period giants,,0.0,,too_hot,True,False,False,False,False
862,HD 33142 c,HD 33142,Radial Velocity,834.0,1897.4451,2,Long-period giants,,,,,False,False,False,False,False
863,HD 332231 b,HD 332231,Transit,18.71204,77.55052,3,Intermediate-mass moderate-period,0.0,0.0,too_hot,too_hot,False,False,False,False,False
864,HD 33283 b,HD 33283,Radial Velocity,18.1991,104.56607,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
865,HD 33564 b,HD 33564,Radial Velocity,388.0,2892.1,2,Long-period giants,,,,,False,False,False,False,False
866,HD 33844 b,HD 33844,Radial Velocity,551.40002,638.8383,2,Long-period giants,,0.0,,too_hot,True,False,False,False,False
867,HD 33844 c,HD 33844,Radial Velocity,916.0,556.2025,2,Long-period giants,,0.0,,too_hot,True,False,False,False,False
868,HD 34445 b,HD 34445,Radial Velocity,1049.0,260.6206,2,Long-period giants,,1.0,,habitable_zone,False,False,False,False,False
869,HD 34445 c,HD 34445,Radial Velocity,214.67,53.5,3,Intermediate-mass moderate-period,,0.0,,too_hot,False,False,False,False,False
870,HD 34445 d,HD 34445,Radial Velocity,117.87,30.7,3,Intermediate-mass moderate-period,,0.0,,too_hot,False,False,False,False,False
871,HD 34445 e,HD 34445,Radial Velocity,49.175,16.8,3,Intermediate-mass moderate-period,,0.0,,too_hot,False,False,False,False,False
872,HD 34445 f,HD 34445,Radial Velocity,676.8,37.9,3,Intermediate-mass moderate-period,,1.0,,habitable_zone,False,False,False,False,False
873,HD 34445 g,HD 34445,Radial Velocity,5700.0,120.6,2,Long-period giants,,0.0,,too_cold,False,False,False,False,False
874,HD 35759 b,HD 35759,Radial Velocity,82.467,1195.0408,2,Long-period giants,,,,,False,False,False,False,False
875,HD 3651 b,HD 3651,Radial Velocity,62.25,72.46524,3,Intermediate-mass moderate-period,,,,,False,False,False,False,False
876,HD 37124 b,HD 37124,Radial Velocity,154.378,214.53525,2,Long-period giants,,,,,False,False,False,False,False
877,HD 37124 c,HD 37124,Radial Velocity,885.5,207.22516,2,Long-period giants,,,,,False,False,False,False,False
878,HD 37124 d,HD 37124,Radial Velocity,1862.0,221.20968,2,Long-period giants,,,,,False,False,False,False,False
879,HD 37605 b,HD 37605,Radial Velocity,55.01292,854.9627,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
880,HD 37605 c,HD 37605,Radial Velocity,2720.0,1013.8777,2,Long-period giants,,0.0,,too_cold,False,False,False,False,False
881,HD 3765 b,HD 3765,Radial Velocity,1211.0,54.98431,3,Intermediate-mass moderate-period,,0.0,,too_cold,False,False,False,False,False
882,HD 38283 b,HD 38283,Radial Velocity,363.20001,127.132,3,Intermediate-mass moderate-period,,0.0,,too_hot,False,False,False,False,False
883,HD 38529 b,HD 38529,Radial Velocity,14.30944,253.31051,1,Hot/warm giants,,0.0,,too_hot,False,False,False,False,False
884,HD 38529 c,HD 38529,Radial Velocity,2136.1,4128.6117,2,Long-period giants,,1.0,,habitable_zone,False,False,False,False,False
885,HD 38801 b,HD 38801,Radial Velocity,685.25,3082.31534,2,Long-period giants,,1.0,,habitable_zone,False,False,False,False,False
886,HD 39091 b,HD 39091,Radial Velocity,2093.07,3184.6566,2,Long-period giants,,0.0,,too_cold,False,False,False,False,False
887,HD 39194 b,HD 39194,Radial Velocity,5.6368,4.0,0,Low-mass short-period,,,,,False,False,False,False,False
888,HD 39194 c,HD 39194,Radial Velocity,14.03,6.3,0,Low-mass short-period,,,,,False,False,False,False,False
889,HD 39194 d,HD 39194,Radial Velocity,33.91,4.0,0,Low-mass short-period,,,,,False,False,False,False,False
