row_id,planet_name,planet_host,num_stars,num_planets,discovery_method,discovery_year,discovery_facility,orbital_period_days,semi_major_axis_au,planet_mass_earth,eccentricity,insolation_flux_earth,equilibrium_temperature_k,spectral_type,stellar_teff_k,stellar_radius_solar,stellar_mass_solar,stellar_metallicity_dex,stellar_metallicity_ratio_raw,stellar_logg_cgs,distance_pc,gaia_magnitude,stellar_metallicity_ratio_clean,discovery_method_group,hz_reported,flux_zone_reported,log10_insolation_reported,log10_orbital_period_days,log10_semi_major_axis_au,log10_planet_mass_earth,stellar_teff_1000k,stellar_luminosity_solar,semi_major_axis_kepler_au,semi_major_axis_best_au,semi_major_axis_source,insolation_derived_earth,log10_insolation_derived,hz_derived,flux_zone_derived,earth_equivalent_period_days,period_to_earth_equivalent_ratio,log10_period_to_earth_equivalent_ratio,stellar_logg_calculated_cgs,reported_to_derived_flux_ratio,reported_derived_zone_agreement,orbital_period_days_missing,semi_major_axis_au_missing,planet_mass_earth_missing,eccentricity_missing,insolation_flux_earth_missing,equilibrium_temperature_k_missing,spectral_type_missing,stellar_teff_k_missing,stellar_radius_solar_missing,stellar_mass_solar_missing,stellar_metallicity_dex_missing,stellar_metallicity_ratio_raw_missing,stellar_logg_cgs_missing,distance_pc_missing,gaia_magnitude_missing,eligible_reported_core_model,eligible_derived_flux_analysis,compact_or_hot_subdwarf_host_flag,giant_or_evolved_host_flag,ultra_short_period_flag,high_mass_companion_flag,extreme_wide_period_flag,host_regime_annotation,cluster_numeric_id,cluster_label
46,AU Mic c,AU Mic,1,2,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),18.859019,0.1101,13.6,0.0,,454.0,,3700.0,0.75,0.5,,,,9.7221,7.84038,,Transit,,,,1.2755190980530906,-0.9582126810282482,1.1335389083702174,3.7,0.0949782434477473,0.1100548662698721,0.1101,catalog_semi_major_axis,7.835189333101304,0.8940494954220503,0.0,too_hot,88.37375783023606,0.213400668513245,-0.6708042244093997,4.386847477552618,,,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,0.0,Low-mass short-period
47,BD+03 2562 b,BD+03 2562,1,1,Radial Velocity,2017,Multiple Observatories,481.9,1.3,2034.112,0.2,,,,4095.0,32.35,1.14,-0.71,[Fe/H],1.89,1070.63,8.9977,[Fe/H],Radial Velocity,,,,2.6829569263012085,0.1139433523068367,3.3083748618821245,4.095,265.13002007873973,1.256645416638945,1.3,catalog_semi_major_axis,156.8816686856448,2.1955722000956874,0.0,too_hot,22476.67041954382,0.0214400082843667,-1.6687750511689103,1.4751562813270338,,,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,Giant / evolved host,2.0,Long-period giants
48,BD+14 4559 b,BD+14 4559,1,1,Radial Velocity,2009,McDonald Observatory,268.94,0.78,330.5432,0.29,,,,4864.0,0.86,0.49,0.17,[Fe/H],4.26,49.352,9.35108,[Fe/H],Radial Velocity,,,,2.429655400539932,-0.1079053973095195,2.5192282271970177,4.864,0.3729631102138632,0.6428487601595438,0.78,catalog_semi_major_axis,0.6130228635993806,-0.2125233275209377,1.0,habitable_zone,249.0242225932653,1.0799752618413487,0.0334138075528367,4.259199177541378,,,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,2.0,Long-period giants
49,BD+15 2375 b,BD+15 2375,1,1,Radial Velocity,2016,Roque de los Muchachos Observatory,153.22,0.576,337.21763,0.001,,,,4649.0,8.95,1.08,-0.22,[Fe/H],2.61,768.045,9.9918,[Fe/H],Radial Velocity,,,,2.1853154580036565,-0.239577516576788,2.527910271799578,4.649,33.71156898468762,0.5749429338148284,0.576,catalog_semi_major_axis,101.60942619323768,2.0069339988319217,0.0,too_hot,4917.139971632217,0.0311603901625642,-1.5063971131179623,2.567777684855125,,,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,Giant / evolved host,2.0,Long-period giants
50,BD+15 2940 b,BD+15 2940,1,1,Radial Velocity,2013,McDonald Observatory,137.48,0.539,352.78,0.26,,,K0,4796.0,14.7,1.1,0.28,[Fe/H],2.8,426.42,8.7178,[Fe/H],Radial Velocity,,,,2.138239523465188,-0.2684112348132613,2.547503955893325,4.796,103.0020996098944,0.5381422550585974,0.539,catalog_semi_major_axis,354.54269952910244,2.5496685471442926,0.0,too_hot,11259.742019160583,0.0122098712178353,-1.9132889167003615,2.144758015661873,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,Giant / evolved host,2.0,Long-period giants
51,BD+20 2457 b,BD+20 2457,1,2,Radial Velocity,2009,McDonald Observatory,379.63,1.05,17668.1697,0.15,,,,4259.0,71.02,10.83,-0.79,[Fe/H],1.77,1539.71,9.22684,[Fe/H],Radial Velocity,,,,2.5793605249345126,0.021189299069938,4.2471915619367975,4.259,1495.1563393117478,2.2701594001645025,1.05,catalog_semi_major_axis,1356.1508746591817,3.132308008400486,0.0,too_hot,26686.458981338223,0.0142255666165928,-1.8469304262644333,1.7698671206941268,,,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,False,True,False,True,False,Giant / evolved host,2.0,Long-period giants
52,BD+20 2457 c,BD+20 2457,1,2,Radial Velocity,2009,McDonald Observatory,621.99,2.01,3963.17,0.18,,,K2 II,4137.0,49.0,2.8,-1.0,[Fe/H],1.51,1539.71,9.22684,[Fe/H],Radial Velocity,,,,2.7937834024082937,0.3031960574204888,3.598042701776136,4.137,633.6201120450978,2.0099324521274027,2.01,catalog_semi_major_axis,156.83277939781144,2.195436839112272,0.0,too_hot,27566.58221811683,0.0225631888305408,-1.6465995219918683,1.504765871285192,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,Giant / evolved host,2.0,Long-period giants
53,BD+20 274 b,BD+20 274,1,1,Radial Velocity,2012,McDonald Observatory,578.2,1.3,1334.886,0.21,,,K5 III,4296.0,17.3,0.8,-0.46,[Fe/H],1.99,1322.51,8.91613,[Fe/H],Radial Velocity,,,,2.762078087334639,0.1139433523068367,3.1254441782961377,4.296,91.84256564280666,1.260923012264405,1.3,catalog_semi_major_axis,54.34471339811044,1.735157302724088,0.0,too_hot,12115.134406708465,0.0477254300769321,-1.3212501492790445,1.8649977807343523,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,Giant / evolved host,2.0,Long-period giants
54,BD+20 594 b,BD+20 594,1,1,Transit,2016,K2,41.6855,,22.2481,0.0,,,,5766.0,1.08,1.67,-0.15,[Fe/H],4.5,179.461,10.8644,[Fe/H],Transit,,,,1.6199850150435282,,1.347292927912494,5.766,1.1615576609188287,0.279148533523781,0.279148533523781,kepler_from_period,14.906307368403592,1.1733700721488485,0.0,too_hot,316.2369182707619,0.1318173103505546,-0.8800275541116364,4.593868960173683,,,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,3.0,Intermediate-mass moderate-period
55,BD+45 564 b,BD+45 564,1,1,Radial Velocity,2021,Haute-Provence Observatory,307.88,0.83,432.24663,0.12,,,K1,5004.0,,0.81,-0.09,[Fe/H],4.22,53.622,9.41266,[Fe/H],Radial Velocity,,,,2.488381477887442,-0.0809219076239261,2.635731615993133,5.004,,0.8318068806156563,0.83,catalog_semi_major_axis,,,,,,,,,,,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,Ordinary dwarf / unflagged,2.0,Long-period giants
56,BD+48 738 b,BD+48 738,1,1,Radial Velocity,2011,McDonald Observatory,392.6,1.0,289.2253,0.2,,,K0 III,4414.0,11.0,0.74,-0.2,[Fe/H],2.24,871.493,8.65569,[Fe/H],Radial Velocity,,,,2.5939502952639875,0.0,2.461236280219331,4.414,41.38180176460602,0.9491116123652996,1.0,catalog_semi_major_axis,41.38180176460602,1.6168093959331686,0.0,too_hot,6927.577798007246,0.056672044897559,-1.2466311164267352,2.2244463494145257,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,Giant / evolved host,2.0,Long-period giants
57,BD+48 740 b,BD+48 740,1,1,Radial Velocity,2018,Multiple Observatories,733.0,1.7,540.311,0.76,,,,4534.0,10.33,1.09,-0.13,[Fe/H],2.48,666.589,8.26449,[Fe/H],Radial Velocity,,,,2.865103974641128,0.2304489213782739,2.732643809276511,4.534,40.62762325345551,1.637386979922961,1.7,catalog_semi_major_axis,14.058001125763154,1.1479235737588611,0.0,too_hot,5629.800924439598,0.130199985725599,-0.8853890633814513,2.4472258549013826,,,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,Giant / evolved host,2.0,Long-period giants
58,BD+49 828 b,BD+49 828,1,1,Radial Velocity,2015,McDonald Observatory,2590.0,4.2,508.5,0.35,,,K0,4943.0,7.6,1.52,-0.19,[Fe/H],2.85,442.042,9.02851,[Fe/H],Radial Velocity,,,,3.413299764081252,0.6232492903979004,2.7062909572587635,4.943,31.065928382751924,4.243793294971257,4.2,catalog_semi_major_axis,1.7611070511764129,0.2457857559230625,0.0,too_hot,3898.357674717928,0.6643823415170348,-0.1775819190918439,2.8582164033831896,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,Giant / evolved host,2.0,Long-period giants
59,BD+55 362 b,BD+55 362,1,1,Radial Velocity,2021,Haute-Provence Observatory,265.59,0.78,228.83645,0.27,,,K3,5012.0,,0.91,0.18,[Fe/H],4.09,52.5697,9.15305,[Fe/H],Radial Velocity,,,,2.424211718939284,-0.1079053973095195,2.359525201821434,5.012,,0.783600660988958,0.78,catalog_semi_major_axis,,,,,,,,,,,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,Ordinary dwarf / unflagged,2.0,Long-period giants
60,BD+63 1405 b,BD+63 1405,1,1,Radial Velocity,2021,Haute-Provence Observatory,1198.48,2.06,1258.60049,0.88,,,K0,5000.0,,0.82,-0.09,[Fe/H],4.2,38.0473,8.705,[Fe/H],Radial Velocity,,,,3.0786307910087114,0.3138672203691534,3.0998878964915995,5.0,,2.066799407613951,2.06,catalog_semi_major_axis,,,,,,,,,,,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,Ordinary dwarf / unflagged,2.0,Long-period giants
61,BD-00 4475 b,BD-00 4475,1,1,Radial Velocity,2021,Haute-Provence Observatory,723.2,1.48,7961.6016,0.39,,,G0,5040.0,,0.81,-0.14,[Fe/H],4.25,42.6402,8.78101,[Fe/H],Radial Velocity,,,,2.859258417467307,0.1702617153949573,3.901000441616508,5.04,,1.469852656156215,1.48,catalog_semi_major_axis,,,,,,,,,,,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,False,False,False,True,False,Ordinary dwarf / unflagged,2.0,Long-period giants
62,BD-06 1339 b,BD-06 1339,1,2,Radial Velocity,2013,La Silla Observatory,3.8728,0.0428,8.5,0.0,,,K7/M0 V,4324.0,,0.7,-0.14,[Fe/H],4.74,20.2695,9.10677,[Fe/H],Radial Velocity,,,,0.5880250696328332,-1.368556230986828,0.9294189257142929,4.324,,0.0428537906201122,0.0428,catalog_semi_major_axis,,,,,,,,,,,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,Ordinary dwarf / unflagged,0.0,Low-mass short-period
63,BD-06 1339 c,BD-06 1339,1,2,Radial Velocity,2013,La Silla Observatory,125.94,0.435,53.0,0.31,,,K7/M0 V,4324.0,,0.7,-0.14,[Fe/H],4.74,20.2695,9.10677,[Fe/H],Radial Velocity,,,,2.100163688966044,-0.3615107430453627,1.724275869600789,4.324,,0.4365979138602877,0.435,catalog_semi_major_axis,,,,,,,,,,,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,Ordinary dwarf / unflagged,3.0,Intermediate-mass moderate-period
64,BD-08 2823 b,BD-08 2823,1,2,Radial Velocity,2009,La Silla Observatory,5.6,0.06,12.7132,0.15,,,,4816.0,0.71,0.5,-0.06,[Fe/H],4.43,41.3342,9.50331,[Fe/H],Radial Velocity,,,,0.7481880270062004,-1.2218487496163564,1.1042548792261997,4.816,0.2443190442215029,0.0489841078968506,0.06,catalog_semi_major_axis,67.86640117263971,1.8316548199841096,0.0,too_hot,179.5036207035474,0.0311971423086137,-1.505885185995672,4.434453306897868,,,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,0.0,Low-mass short-period
65,BD-08 2823 c,BD-08 2823,1,2,Radial Velocity,2009,La Silla Observatory,237.6,0.68,104.0,0.19,,,K3 V,4746.0,,0.74,-0.07,[Fe/H],4.13,41.3342,9.50331,[Fe/H],Radial Velocity,,,,2.375846436309156,-0.1674910872937636,2.0170333392987803,4.746,,0.6790702654694155,0.68,catalog_semi_major_axis,,,,,,,,,,,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,Ordinary dwarf / unflagged,3.0,Intermediate-mass moderate-period
66,BD-10 3166 b,BD-10 3166,1,1,Radial Velocity,2000,W. M. Keck Observatory,3.48777,0.04,187.5197,0.02,,,,5393.0,0.91,1.47,0.38,[Fe/H],4.69,84.4069,9.83981,[Fe/H],Radial Velocity,,,,0.5425478377787923,-1.3979400086720375,2.2730468995403816,5.393,0.6311014472548986,0.0511773177485249,0.04,catalog_semi_major_axis,394.4384045343116,2.595979193453086,0.0,too_hot,213.30740843902387,0.0163509088855533,-1.786458101535212,4.687234550105989,,,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,1.0,Hot/warm giants
67,BD-11 4672 b,BD-11 4672,1,2,Radial Velocity,2014,La Silla Observatory,1634.0,2.36,206.5895,0.05,,,,4550.0,0.64,0.65,-0.35,[Fe/H],4.64,27.1665,9.48511,[Fe/H],Radial Velocity,,,,3.2132520521963968,0.3729120029701065,2.3151082445410927,4.55,0.1581613068922146,2.351864719497948,2.36,catalog_semi_major_axis,0.0283972470001821,-1.5467237610298157,0.0,too_cold,113.62103210140002,14.3811402676025,1.1577933222286918,4.638553408675081,,,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,2.0,Long-period giants
68,BD-11 4672 c,BD-11 4672,1,2,Radial Velocity,2020,Roque de los Muchachos Observatory,74.2,0.3,15.37,0.4,,,,4550.0,0.64,0.65,-0.35,[Fe/H],4.64,27.1665,9.48511,[Fe/H],Radial Velocity,,,,1.8704039052790271,-0.5228787452803376,1.186673867499745,4.55,0.1581613068922146,0.299350673321221,0.3,catalog_semi_major_axis,1.7573478543579402,0.2448577354710728,0.0,too_hot,113.62103210140002,0.6530481076230755,-0.1850548246886778,4.638553408675081,,,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,3.0,Intermediate-mass moderate-period
69,BD-13 2130 b,BD-13 2130,1,1,Radial Velocity,2007,La Silla Observatory,714.29999,1.66,3108.3774,0.21,,,,4545.0,19.17,2.12,-0.08,[Fe/H],2.2,925.214,9.69971,[Fe/H],Radial Velocity,,,,2.853880644044541,0.220108088040055,3.492533742685839,4.545,141.27798311958557,2.008964364839003,1.66,catalog_semi_major_axis,51.26940888357729,1.709858310222134,0.0,too_hot,10279.64599393569,0.069486827700233,-1.1580975148241006,2.199091635172626,,,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,Giant / evolved host,2.0,Long-period giants
70,BD-17 63 b,BD-17 63,1,1,Radial Velocity,2008,La Silla Observatory,655.6,1.34,1620.9,0.54,,,K5 V,4714.0,0.69,0.74,-0.03,[Fe/H],4.26,34.4603,9.20112,[Fe/H],Radial Velocity,,,,2.816638944898461,0.1271047983648076,3.209756222258858,4.714,0.2118123138682509,1.335907496046677,1.34,catalog_semi_major_axis,0.1179618589152655,-0.9282583921877112,0.0,too_cold,132.5677142388448,4.945397178824534,0.6942011767511872,4.6295335382564655,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,2.0,Long-period giants
71,CD Cet b,CD Cet,1,1,Radial Velocity,2020,Calar Alto Observatory,2.2907,0.0185,3.95,,8.6,464.0,M5.0 V,3130.0,0.17,0.16,0.13,[Fe/H],4.93,8.60715,12.1232,[Fe/H],Radial Velocity,0.0,too_hot,0.9344984512435676,0.3599682158259049,-1.7328282715969865,0.5965970956264602,3.13,0.0024990209862585,0.0184625629190072,0.0185,catalog_semi_major_axis,7.301741376942572,0.863426446450488,0.0,too_hot,10.206049273530438,0.224445320476844,-0.6488894448948538,5.1812221398993765,1.1778012334368713,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,False,False,False,False,False,Ordinary dwarf / unflagged,0.0,Low-mass short-period
72,CFBDSIR J145829+101343 b,CFBDSIR J145829+101343,1,1,Imaging,2011,W. M. Keck Observatory,10037.5,2.6,3337.1,,,370.0,,580.5,,0.02,,,4.72,,,,Imaging,,,,4.0016255582867375,0.414973347970818,3.5233692209782803,0.5805,,2.4719151220691704,2.6,catalog_semi_major_axis,,,,,,,,,,,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,False,False,False,False,False,Ordinary dwarf / unflagged,2.0,Long-period giants
73,CFHTWIR-Oph 98 b,CFHTWIR-Oph 98 A,1,1,Imaging,2021,Hubble Space Telescope,8040000.0,200.0,2479.06157,,,1800.0,M9-L1,2320.0,0.24,0.01,,,3.85,,,,Imaging,,,,6.905256048748451,2.3010299956639813,3.394287313044222,2.32,0.001503381263253,169.21695770961236,200.0,catalog_semi_major_axis,3.758453158132669e-08,-7.424990858026978,0.0,too_cold,27.88637572989488,288312.83340204455,5.459863974166379,3.677577516576788,,,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,False,False,False,False,True,Ordinary dwarf / unflagged,2.0,Long-period giants
74,CHXR 73 b,CHXR 73,1,1,Imaging,2006,Hubble Space Telescope,,210.0,3994.486,,,,M3.5,,,0.35,,,,190.374,17.2934,,Imaging,,,,,2.322219294733919,3.6014609033683485,,,,210.0,catalog_semi_major_axis,,,,,,,,,,,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,False,False,False,False,False,Ordinary dwarf / unflagged,,
75,CI Tau b,CI Tau,1,1,Radial Velocity,2019,Multiple Observatories,8.9891,,3686.828,0.25,,,K7,,,0.9,,,,157.998,12.1454,,Radial Velocity,,,,0.9537162117999686,,3.566652877125156,,,0.0816892347981147,0.0816892347981147,kepler_from_period,,,,,,,,,,,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,False,False,False,False,False,Ordinary dwarf / unflagged,1.0,Hot/warm giants
76,COCONUTS-2 b,COCONUTS-2 A,1,1,Imaging,2021,NASA Infrared Telescope Facility (IRTF),402000000.0,7506.0,2002.31896,,,434.0,M3 V,3406.0,0.39,0.37,0.0,[Fe/H],4.83,10.8864,10.146,[Fe/H],Imaging,,,,8.60422605308447,3.875408560077064,3.301533259723901,3.406,0.0184417656491061,7652.8721912002975,7506.0,catalog_semi_major_axis,3.2732967456936217e-10,-9.485014621280628,0.0,too_cold,30.049775843476308,13377803.618035063,7.126384816356508,4.8240725100139965,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,True,Ordinary dwarf / unflagged,2.0,Long-period giants
77,CT Cha b,CT Cha,1,1,Imaging,2007,Paranal Observatory,,440.0,5403.0,,,2600.0,,,,,,,,190.72,11.7733,,Imaging,,,,,2.6434526764861874,3.732634967539196,,,,440.0,catalog_semi_major_axis,,,,,,,,,,,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,False,False,False,True,False,Ordinary dwarf / unflagged,,
78,CoRoT-1 b,CoRoT-1,1,1,Transit,2008,CoRoT,1.5089557,,327.35,0.0,,1898.0,G0 V,5950.0,1.11,0.95,-0.3,[M/H],4.25,787.909,13.457,[M/H],Transit,,,,0.1786764899227343,,2.5150123452580155,5.95,1.3912607427515946,0.0253103827065897,0.0253103827065897,kepler_from_period,2171.7563841698848,3.336811106853921,0.0,too_hot,480.04817178348907,0.0031433422491619,-2.502608330140441,4.325077647715532,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,1.0,Hot/warm giants
79,CoRoT-10 b,CoRoT-10,1,1,Transit,2010,CoRoT,13.2406,0.1055,874.0,0.53,,600.0,K1 V,5075.0,0.79,0.89,0.26,[Fe/H],4.65,338.386,14.6645,[Fe/H],Transit,,,,1.1219076656765674,-0.9767475403662884,2.941511432634403,5.075,0.3729864709240482,0.1053598061563564,0.1055,catalog_semi_major_axis,33.51105958303257,1.5251881599686357,0.0,too_hot,184.78428367195332,0.0716543622481767,-1.1447573650343543,4.592135824064029,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,1.0,Hot/warm giants
80,CoRoT-11 b,CoRoT-11,1,1,Transit,2010,CoRoT,2.99433,0.0436,740.51,0.0,,1657.0,F6 V,6440.0,1.37,1.27,-0.03,[Fe/H],4.22,655.037,12.841,[Fe/H],Transit,,,,0.4762996614984721,-1.360513510731414,2.869530927699219,6.44,2.908568618519355,0.0440292071381068,0.0436,catalog_semi_major_axis,1530.0525095316868,3.184706335529064,0.0,too_hot,721.851477407359,0.004148124778735,-2.3821481881795608,4.268362586643144,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,1.0,Hot/warm giants
81,CoRoT-12 b,CoRoT-12,1,1,Transit,2010,CoRoT,2.828042,0.04016,291.438,0.07,,1442.0,,5675.0,1.12,1.08,0.16,[Fe/H],4.38,1126.37,15.3453,[Fe/H],Transit,,,,0.4514858549950149,-1.396206295863037,2.4645461778881823,5.675,1.1721797625838293,0.0401548805888183,0.04016,catalog_semi_major_axis,726.7864315793532,2.8614068108412525,0.0,too_hot,395.9351065156803,0.0071426906921374,-2.1461381562042283,4.372987710146586,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,1.0,Hot/warm giants
82,CoRoT-13 b,CoRoT-13,1,1,Transit,2010,CoRoT,4.03519,0.051,415.704,0.0,,1700.0,G0 V,5945.0,1.01,1.09,0.01,[Fe/H],4.46,1148.93,14.9147,[Fe/H],Transit,,,,0.6058639886265819,-1.2924298239020635,2.618784203408235,5.945,1.1480079450294864,0.0510494822753199,0.051,catalog_semi_major_axis,441.3717589502063,2.6448045415024275,0.0,too_hot,388.0035024375358,0.0103998803481152,-1.9829716572831655,4.466783750375338,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,1.0,Hot/warm giants
83,CoRoT-14 b,CoRoT-14,1,1,Transit,2010,CoRoT,1.51214,0.027,2415.4,0.0,,1952.0,F9 V,6035.0,1.21,1.13,0.05,[Fe/H],4.35,1744.6,15.8116,[Fe/H],Transit,,,,0.1795920017556431,-1.5686362358410126,3.38298906196446,6.035,1.749744143913725,0.0268551345480386,0.027,catalog_semi_major_axis,2400.1977282767143,3.380247020362571,0.0,too_hot,522.7354030825829,0.002892744572269,-2.5386899126193905,4.325507702850519,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,1.0,Hot/warm giants
84,CoRoT-16 b,CoRoT-16,1,1,Transit,2011,CoRoT,5.35227,0.0618,170.032,0.33,,,G5 V,5650.0,1.19,1.1,0.19,[M/H],4.36,732.409,15.6507,[M/H],Transit,,,,0.7285380136821199,-1.209011524911184,2.2305306632346986,5.65,1.3001169620574415,0.0618153151559335,0.0618,catalog_semi_major_axis,340.41248050854136,2.532005474199358,0.0,too_hot,424.0144921105979,0.0126228468592152,-1.898842686627844,4.328298762373164,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,1.0,Hot/warm giants
85,CoRoT-17 b,CoRoT-17,1,1,Transit,2011,CoRoT,3.7681,0.0461,772.29,0.0,,1626.0,G2 V,5740.0,1.59,1.04,0.0,[Fe/H],4.4,1176.12,15.4368,[Fe/H],Transit,,,,0.5761224198299447,-1.3362990746103518,2.887780411411029,5.74,2.4725012996179268,0.0480137812963109,0.0461,catalog_semi_major_axis,1163.4150505681446,3.0657346777676744,0.0,too_hot,706.1971350708016,0.005335762229653,-2.2728035315372277,4.052239090657878,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,1.0,Hot/warm giants
86,CoRoT-18 b,CoRoT-18,1,1,Transit,2011,CoRoT,1.9000693,0.0295,1102.82,0.08,,1550.0,G9 V,5440.0,1.0,0.95,-0.1,[Fe/H],4.4,764.889,14.8009,[Fe/H],Transit,,,,0.2787694409837459,-1.530177984021837,3.0425046335770776,5.44,0.7890241737216781,0.029513950599079,0.0295,catalog_semi_major_axis,906.6638020358266,2.9574462771505674,0.0,too_hot,313.72285152346444,0.0060565218337558,-2.2177767128083348,4.415723605288847,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,1.0,Hot/warm giants
87,CoRoT-19 b,CoRoT-19,1,1,Transit,2011,CoRoT,3.89713,0.0518,352.78,0.047,,2000.0,F9 V,6090.0,1.65,1.21,-0.02,[Fe/H],4.07,790.663,13.7831,[Fe/H],Transit,,,,0.590744893178108,-1.285670240254767,2.547503955893325,6.09,3.373896605158341,0.0516453909284137,0.0518,catalog_semi_major_axis,1257.3965076393988,3.099472249783022,0.0,too_hot,826.6018375736265,0.0047146398941471,-2.326551473225117,4.085817481888637,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,1.0,Hot/warm giants
88,CoRoT-2 b,CoRoT-2,2,1,Transit,2008,CoRoT,1.7429935,0.02798,1102.82,0.0143,,,,5625.0,0.91,0.96,,,,213.283,12.2489,,Transit,,,,0.2412957675348951,-1.5531522898441912,3.0425046335770776,5.625,0.7469088443881027,0.027961519795216,0.02798,catalog_semi_major_axis,954.0522976282234,2.979572181778344,0.0,too_hot,299.50585009034575,0.0058195641236197,-2.235109542119126,4.502188448397381,,,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,1.0,Hot/warm giants
