row_id,planet_name,planet_host,num_stars,num_planets,discovery_method,discovery_year,discovery_facility,orbital_period_days,semi_major_axis_au,planet_mass_earth,eccentricity,insolation_flux_earth,equilibrium_temperature_k,spectral_type,stellar_teff_k,stellar_radius_solar,stellar_mass_solar,stellar_metallicity_dex,stellar_metallicity_ratio_raw,stellar_logg_cgs,distance_pc,gaia_magnitude,stellar_metallicity_ratio_clean,discovery_method_group,hz_reported,flux_zone_reported,log10_insolation_reported,log10_orbital_period_days,log10_semi_major_axis_au,log10_planet_mass_earth,stellar_teff_1000k,stellar_luminosity_solar,semi_major_axis_kepler_au,semi_major_axis_best_au,semi_major_axis_source,insolation_derived_earth,log10_insolation_derived,hz_derived,flux_zone_derived,earth_equivalent_period_days,period_to_earth_equivalent_ratio,log10_period_to_earth_equivalent_ratio,stellar_logg_calculated_cgs,reported_to_derived_flux_ratio,reported_derived_zone_agreement,orbital_period_days_missing,semi_major_axis_au_missing,planet_mass_earth_missing,eccentricity_missing,insolation_flux_earth_missing,equilibrium_temperature_k_missing,spectral_type_missing,stellar_teff_k_missing,stellar_radius_solar_missing,stellar_mass_solar_missing,stellar_metallicity_dex_missing,stellar_metallicity_ratio_raw_missing,stellar_logg_cgs_missing,distance_pc_missing,gaia_magnitude_missing,eligible_reported_core_model,eligible_derived_flux_analysis
2964,Kepler-31 c,Kepler-31,1,3,Transit,2011,Kepler,42.6318,0.26,1493.7,,,,,6340.0,1.22,1.21,-0.076,[Fe/H],4.7,1664.64,15.224,[Fe/H],Transit,,,,1.6297336698172962,-0.585026652029182,3.174263380995122,6.34,2.1665634045090467,0.25450173863671033,0.26,catalog_semi_major_axis,32.049754504571695,1.5058247072489648,0,too_hot,592.960947823461,0.07189647169258866,-1.1432924220237637,4.348065708966953,,,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
2965,Kepler-31 d,Kepler-31,1,3,Transit,2014,Kepler,87.6451,0.4,2161.244,,,,,6340.0,1.22,1.21,-0.076,[Fe/H],4.7,1664.64,15.224,[Fe/H],Transit,,,,1.942727640881077,-0.3979400086720376,3.3347038006044736,6.34,2.1665634045090467,0.4114844245016425,0.4,catalog_semi_major_axis,13.541021278181539,1.131651420534676,0,too_hot,592.960947823461,0.14780922811478994,-0.8302984509599829,4.348065708966953,,,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
2966,Kepler-310 b,Kepler-310,1,3,Transit,2014,Kepler,13.930698,0.111,,,,,,5797.0,0.88,,,,4.52,602.268,14.265,,Transit,,,,1.1439728773682465,-0.9546770212133425,,5.797,0.787903910747109,,0.111,catalog_semi_major_axis,63.94804892030752,1.8058272985242827,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
2967,Kepler-310 c,Kepler-310,1,3,Transit,2014,Kepler,56.47542,0.281,,,,,,5797.0,0.88,,,,4.52,602.268,14.265,,Transit,,,,1.7518594693932708,-0.5512936800949201,,5.797,0.787903910747109,,0.281,catalog_semi_major_axis,9.978393266892628,0.9990606162874376,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
2968,Kepler-310 d,Kepler-310,1,3,Transit,2014,Kepler,92.876125,0.392,,,,,,5797.0,0.88,,,,4.52,602.268,14.265,,Transit,,,,1.9679040873697953,-0.4067139329795427,,5.797,0.787903910747109,,0.392,catalog_semi_major_axis,5.127446316294701,0.7099011220566829,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
2969,Kepler-311 b,Kepler-311,1,2,Transit,2014,Kepler,9.176092,0.087,,,,,,5905.0,1.19,,,,4.31,778.654,13.7537,,Transit,,,,0.9626577591752555,-1.0604807473813815,,5.905,1.5512015888195476,,0.087,catalog_semi_major_axis,204.94141746856226,2.3116297356601323,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
2970,Kepler-311 c,Kepler-311,1,2,Transit,2014,Kepler,19.738286,0.145,,,,,,5905.0,1.19,,,,4.31,778.654,13.7537,,Transit,,,,1.2953094374389529,-0.8386319977650252,,5.905,1.5512015888195476,,0.145,catalog_semi_major_axis,73.77891028868241,1.8679322364274198,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
2971,Kepler-312 b,Kepler-312,1,2,Transit,2014,Kepler,1.772419,0.031,,,,,,6115.0,1.47,,,,4.19,797.72,12.9211,,Transit,,,,0.24856639694010255,-1.5086383061657274,,6.115,2.7221698860345884,,0.031,catalog_semi_major_axis,2832.6429615344314,3.4521918376311973,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
2972,Kepler-312 c,Kepler-312,1,2,Transit,2014,Kepler,19.747412,0.153,,,,,,6115.0,1.47,,,,4.19,797.72,12.9211,,Transit,,,,1.2955101871642039,-0.8153085691824012,,6.115,2.7221698860345884,,0.153,catalog_semi_major_axis,116.28732051922715,2.0655323636645453,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
2973,Kepler-313 b,Kepler-313,1,2,Transit,2014,Kepler,14.970418,0.125,,,,,,5727.0,1.54,,,,4.13,,14.1106,,Transit,,,,1.1752339267665008,-0.9030899869919435,,5.727,2.2985019918518024,,0.125,catalog_semi_major_axis,147.10412747851535,2.1676248584243036,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1
2974,Kepler-313 c,Kepler-313,1,2,Transit,2014,Kepler,32.273273,0.208,,,,,,5727.0,1.54,,,,4.13,,14.1106,,Transit,,,,1.5088430116932987,-0.6819366650372385,,5.727,2.2985019918518024,,0.208,catalog_semi_major_axis,53.12735743000653,1.7253182145148935,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1
2975,Kepler-314 b,Kepler-314,1,2,Transit,2014,Kepler,2.461069,0.035,,,,,,5378.0,0.95,,,,4.46,268.881,12.5226,,Transit,,,,0.3911237900129084,-1.4559319556497243,,5.378,0.6801819649905834,,0.035,catalog_semi_major_axis,555.2505836657823,2.744489023740449,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
2976,Kepler-314 c,Kepler-314,1,2,Transit,2014,Kepler,5.960392,0.064,,,,,,5378.0,0.95,,,,4.46,268.881,12.5226,,Transit,,,,0.775274823135965,-1.193820026016113,,5.378,0.6801819649905834,,0.064,catalog_semi_major_axis,166.06005004652914,2.220265164473226,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
2977,Kepler-315 b,Kepler-315,1,2,Transit,2014,Kepler,96.101141,0.402,,,,,,5796.0,1.04,,,,4.38,1160.63,15.2885,,Transit,,,,1.9827285440375584,-0.3957739469155299,,5.796,1.0997016992127273,,0.402,catalog_semi_major_axis,6.80491633383287,0.8328227899393419,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
2978,Kepler-315 c,Kepler-315,1,2,Transit,2014,Kepler,265.469335,0.791,,,,,,5796.0,1.04,,,,4.38,1160.63,15.2885,,Transit,,,,2.424014361916794,-0.10182351650232342,,5.796,1.0997016992127273,,0.791,catalog_semi_major_axis,1.757607629467296,0.24492192911292895,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
2979,Kepler-316 b,Kepler-316,1,2,Transit,2014,Kepler,2.240508,0.027,,,,,,4204.0,0.52,,,,4.74,384.938,15.1944,,Transit,,,,0.35034649895187503,-1.5686362358410126,,4.204,0.07609431765115619,,0.027,catalog_semi_major_axis,104.38178004273827,2.0186246986906156,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
2980,Kepler-316 c,Kepler-316,1,2,Transit,2014,Kepler,6.827766,0.058,,,,,,4204.0,0.52,,,,4.74,384.938,15.1944,,Transit,,,,0.8342786286333549,-1.2365720064370627,,4.204,0.07609431765115619,,0.058,catalog_semi_major_axis,22.620189551473302,1.3544962398827156,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
2981,Kepler-317 b,Kepler-317,1,2,Transit,2014,Kepler,5.524242,0.061,,,,,,5497.0,0.94,,,,4.49,940.584,15.4571,,Transit,,,,0.742272695424796,-1.214670164989233,,5.497,0.7268643441928259,,0.061,catalog_semi_major_axis,195.34112985563715,2.2907936953549592,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
2982,Kepler-317 c,Kepler-317,1,2,Transit,2014,Kepler,8.77501,0.083,,,,,,5497.0,0.94,,,,4.49,940.584,15.4571,,Transit,,,,0.9432476200600661,-1.080921907623926,,5.497,0.7268643441928259,,0.083,catalog_semi_major_axis,105.51086430437303,2.023297180624345,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
2983,Kepler-318 b,Kepler-318,1,2,Transit,2014,Kepler,4.662715,0.056,,,,,,5746.0,1.19,,,,4.33,489.141,13.281,,Transit,,,,0.6686388708029816,-1.2518119729937995,,5.746,1.3907565683268028,,0.056,catalog_semi_major_axis,443.4810485735978,2.646875065710549,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
2984,Kepler-318 c,Kepler-318,1,2,Transit,2014,Kepler,11.815007,0.105,,,,,,5746.0,1.19,,,,4.33,489.141,13.281,,Transit,,,,1.0724339832735483,-0.978810700930062,,5.746,1.3907565683268028,,0.105,catalog_semi_major_axis,126.14572048315674,2.100872521583074,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
2985,Kepler-319 b,Kepler-319,1,3,Transit,2014,Kepler,4.362705,0.051,,,,,,5526.0,0.9,,,,4.49,503.436,13.7908,,Transit,,,,0.6397558475952075,-1.2924298239020637,,5.526,0.6804923566215806,,0.051,catalog_semi_major_axis,261.6272036222917,2.4176828993189208,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
2986,Kepler-319 c,Kepler-319,1,3,Transit,2014,Kepler,6.941357,0.069,,,,,,5526.0,0.9,,,,4.49,503.436,13.7908,,Transit,,,,0.8414443811179579,-1.1611509092627446,,5.526,0.6804923566215806,,0.069,catalog_semi_major_axis,142.930551695354,2.155125070040283,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
2987,Kepler-319 d,Kepler-319,1,3,Transit,2014,Kepler,31.781925,0.191,,,,,,5526.0,0.9,,,,4.49,503.436,13.7908,,Transit,,,,1.5021801984584844,-0.7189666327522725,,5.526,0.6804923566215806,,0.191,catalog_semi_major_axis,18.65333616462215,1.2707565170193387,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
2988,Kepler-32 b,Kepler-32,1,5,Transit,2011,Kepler,5.90124,0.05,1303.0,,,,,3900.0,0.53,0.58,0.0,[Fe/H],4.64,323.847,15.8123,[Fe/H],Transit,,,,0.7709432775022642,-1.3010299956639813,3.1149444157125847,3.9,0.058547031178217884,0.05329805571132056,0.05,catalog_semi_major_axis,23.41881247128715,1.3695648689497109,0,too_hot,57.082749824511126,0.10338044362162155,-0.985561608538913,4.752876254361358,,,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
2989,Kepler-32 c,Kepler-32,1,5,Transit,2011,Kepler,8.7522,0.09,158.9,,,,,3900.0,0.53,0.58,0.0,[Fe/H],4.64,323.847,15.8123,[Fe/H],Transit,,,,0.9421172333385271,-1.0457574905606752,2.2011238972073794,3.9,0.058547031178217884,0.0693150174661871,0.09,catalog_semi_major_axis,7.228028540520727,0.8590198587430988,0,too_hot,57.082749824511126,0.15332477897275085,-0.81438765270265,4.752876254361358,,,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
2990,Kepler-32 d,Kepler-32,1,5,Transit,2012,Kepler,22.7802,0.13,,,,,,3900.0,0.53,0.58,0.0,[Fe/H],4.64,323.847,15.8123,[Fe/H],Transit,,,,1.357557532671751,-0.8860566476931632,,3.9,0.058547031178217884,0.13115581079627217,0.13,catalog_semi_major_axis,3.4643213714921823,0.539618173008075,0,too_hot,57.082749824511126,0.39907327642821905,-0.39894735336942627,4.752876254361358,,,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
2991,Kepler-32 e,Kepler-32,1,5,Transit,2012,Kepler,2.896,0.033,,,,,,3900.0,0.53,0.58,0.0,[Fe/H],4.64,323.847,15.8123,[Fe/H],Transit,,,,0.4617985575251093,-1.4814860601221125,,3.9,0.058547031178217884,0.033160027837707655,0.033,catalog_semi_major_axis,53.76219575593928,1.7304769978659735,0,too_hot,57.082749824511126,0.0507333653144451,-1.294706328516068,4.752876254361358,,,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
2992,Kepler-32 f,Kepler-32,1,5,Transit,2012,Kepler,0.74296,0.013,,,,,,3900.0,0.53,0.58,0.0,[Fe/H],4.64,323.847,15.8123,[Fe/H],Transit,,,,-0.12903456746002331,-1.8860566476931633,,3.9,0.058547031178217884,0.013388321615607409,0.013,catalog_semi_major_axis,346.43213714921825,2.539618173008075,0,too_hot,57.082749824511126,0.013015490709261095,-1.8855394535012004,4.752876254361358,,,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
2993,Kepler-320 b,Kepler-320,1,2,Transit,2014,Kepler,8.371554,0.085,,,,,,6435.0,1.11,,,,4.42,826.613,13.4337,,Transit,,,,0.9228060829611472,-1.0705810742857071,,6.435,1.9034210717791276,,0.085,catalog_semi_major_axis,263.44928329122865,2.420697021420525,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
2994,Kepler-320 c,Kepler-320,1,2,Transit,2014,Kepler,17.934937,0.142,,,,,,6435.0,1.11,,,,4.42,826.613,13.4337,,Transit,,,,1.2536998554697265,-0.8477116556169435,,6.435,1.9034210717791276,,0.142,catalog_semi_major_axis,94.39699820368617,1.9749581840829977,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
2995,Kepler-321 b,Kepler-321,1,2,Transit,2014,Kepler,4.915379,0.057,,,,,,5740.0,1.19,,,,4.3,384.542,12.7549,,Transit,,,,0.6915570097089141,-1.2441251443275085,,5.74,1.384956722593626,,0.057,catalog_semi_major_axis,426.2716905489769,2.6296864913461464,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
2996,Kepler-321 c,Kepler-321,1,2,Transit,2014,Kepler,13.093921,0.11,,,,,,5740.0,1.19,,,,4.3,384.542,12.7549,,Transit,,,,1.1170697163501775,-0.958607314841775,,5.74,1.384956722593626,,0.11,catalog_semi_major_axis,114.45923327220049,2.058650832374679,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
2997,Kepler-322 b,Kepler-322,1,2,Transit,2014,Kepler,1.653888,0.027,,,,,,5388.0,0.89,,,,4.5,400.48,13.5033,,Transit,,,,0.2185060961301309,-1.5686362358410126,,5.388,0.6014299784092657,,0.027,catalog_semi_major_axis,825.006829093643,2.9164575434898166,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
2998,Kepler-322 c,Kepler-322,1,2,Transit,2014,Kepler,4.337234,0.051,,,,,,5388.0,0.89,,,,4.5,400.48,13.5033,,Transit,,,,0.637212853591536,-1.2924298239020637,,5.388,0.6014299784092657,,0.051,catalog_semi_major_axis,231.23028773904875,2.3640447196119183,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
2999,Kepler-323 b,Kepler-323,1,2,Transit,2014,Kepler,1.678327,0.028,,,,,,5987.0,1.18,,,,4.31,454.883,12.658,,Transit,,,,0.22487658131978067,-1.5528419686577808,,5.987,1.6117428694289462,,0.028,catalog_semi_major_axis,2055.794476312431,3.312979694824725,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
3000,Kepler-323 c,Kepler-323,1,2,Transit,2014,Kepler,3.553822,0.046,,,,,,5987.0,1.18,,,,4.31,454.883,12.658,,Transit,,,,0.5506956715408312,-1.337242168318426,,5.987,1.6117428694289462,,0.046,catalog_semi_major_axis,761.6932275184056,2.8817800941460154,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
3001,Kepler-324 b,Kepler-324,1,3,Transit,2014,Kepler,4.385315,0.05,,,,,,5194.0,0.84,,,,4.53,501.574,14.0909,,Transit,,,,0.642000794474777,-1.3010299956639813,,5.194,0.46265905198073715,,0.05,catalog_semi_major_axis,185.0636207922948,2.267321054939035,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
3002,Kepler-324 c,Kepler-324,1,3,Transit,2014,Kepler,51.805612,0.26,,,,,,5194.0,0.84,,,,4.53,501.574,14.0909,,Transit,,,,1.714376808560211,-0.585026652029182,,5.194,0.46265905198073715,,0.26,catalog_semi_major_axis,6.844068816283093,0.8353143676694366,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
3003,Kepler-325 b,Kepler-325,1,3,Transit,2014,Kepler,4.544439,0.053,,,,,,5752.0,1.0,,,,4.41,823.242,15.0053,,Transit,,,,0.6574802782638027,-1.275724130399211,,5.752,0.9862118573714335,,0.053,catalog_semi_major_axis,351.09001686416286,2.5454184806119002,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
3004,Kepler-325 c,Kepler-325,1,3,Transit,2014,Kepler,12.762172,0.105,,,,,,5752.0,1.0,,,,4.41,823.242,15.0053,,Transit,,,,1.1059245934557438,-0.978810700930062,,5.752,0.9862118573714335,,0.105,catalog_semi_major_axis,89.45232266407561,1.9515916216736025,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
3005,Kepler-325 d,Kepler-325,1,3,Transit,2014,Kepler,38.715185,0.22,,,,,,5752.0,1.0,,,,4.41,823.242,15.0053,,Transit,,,,1.5878813388749522,-0.6575773191777937,,5.752,0.9862118573714335,,0.22,catalog_semi_major_axis,20.37627804486433,1.309124858169066,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
3006,Kepler-326 b,Kepler-326,1,3,Transit,2014,Kepler,2.248329,0.032,,,,,,5105.0,0.8,,,,4.56,487.675,13.6788,,Transit,,,,0.35185986224842286,-1.494850021680094,,5.105,0.3916135137685749,,0.032,catalog_semi_major_axis,382.43507203962395,2.5825577133499653,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
3007,Kepler-326 c,Kepler-326,1,3,Transit,2014,Kepler,4.580358,0.051,,,,,,5105.0,0.8,,,,4.56,487.675,13.6788,,Transit,,,,0.6608994237131091,-1.2924298239020637,,5.105,0.3916135137685749,,0.051,catalog_semi_major_axis,150.56267349810648,2.1777173177939044,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
3008,Kepler-326 d,Kepler-326,1,3,Transit,2014,Kepler,6.766888,0.066,,,,,,5105.0,0.8,,,,4.56,487.675,13.6788,,Transit,,,,0.8303889884556127,-1.1804560644581312,,5.105,0.3916135137685749,,0.066,catalog_semi_major_axis,89.90209223337348,1.9537697989060399,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
3009,Kepler-327 b,Kepler-327,1,3,Transit,2014,Kepler,2.549575,0.029,,,,,,3799.0,0.49,,,,4.76,241.987,14.9804,,Transit,,,,0.4064677919877665,-1.537602002101044,,3.799,0.04505718390102141,,0.029,catalog_semi_major_axis,53.575724020239484,1.7289680487921701,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
3010,Kepler-327 c,Kepler-327,1,3,Transit,2014,Kepler,5.212333,0.047,,,,,,3799.0,0.49,,,,4.76,241.987,14.9804,,Transit,,,,0.7170321536719187,-1.3279021420642825,,3.799,0.04505718390102141,,0.047,catalog_semi_major_axis,20.39709547352712,1.3095683287186475,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
3011,Kepler-327 d,Kepler-327,1,3,Transit,2014,Kepler,13.969457,0.09,,,,,,3799.0,0.49,,,,4.76,241.987,14.9804,,Transit,,,,1.1451795251917143,-1.0457574905606752,,3.799,0.04505718390102141,,0.09,catalog_semi_major_axis,5.562615296422397,0.7452790257114327,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
3012,Kepler-328 b,Kepler-328,1,2,Transit,2013,Kepler,34.921,,28.5,,,,,,1.06,1.15,,,4.44,2213.19,15.6036,,Transit,,,,1.5430866716962928,,1.4548448600085102,,,0.2190602496018169,0.2190602496018169,kepler_from_period,,,,,,,,4.448086109824071,,,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0
3013,Kepler-328 c,Kepler-328,1,2,Transit,2013,Kepler,71.312,,39.4,,,,,,1.06,1.15,,,4.44,2213.19,15.6036,,Transit,,,,1.8531626167421011,,1.5954962218255742,,,0.3525988364897414,0.3525988364897414,kepler_from_period,,,,,,,,4.448086109824071,,,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0
3014,Kepler-329 b,Kepler-329,1,2,Transit,2014,Kepler,7.416397,0.061,,,,,,4257.0,0.52,,,,4.74,439.719,15.4312,,Transit,,,,0.8701929695580352,-1.214670164989233,,4.257,0.0800047916020901,,0.061,catalog_semi_major_axis,21.500884601475438,1.3324563282707835,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
3015,Kepler-329 c,Kepler-329,1,2,Transit,2014,Kepler,18.684737,0.113,,,,,,4257.0,0.52,,,,4.74,439.719,15.4312,,Transit,,,,1.2714869892473317,-0.9469215565165803,,4.257,0.0800047916020901,,0.113,catalog_semi_major_axis,6.265548719718859,0.7969591113254783,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
3016,Kepler-33 b,Kepler-33,1,5,Transit,2011,Kepler,5.66793,0.0677,,0.0,,,,5904.0,1.82,1.29,0.025,[Fe/H],4.03,1209.16,13.9513,[Fe/H],Transit,,,,0.7534244779901266,-1.1694113313148558,,5.904,3.6259589372000467,0.06772558093803008,0.0677,catalog_semi_major_axis,791.1257933056925,2.8982455441739754,0,too_hot,845.0113271991323,0.006707519553361343,-2.1734380526247814,4.028446934329099,,,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
3017,Kepler-33 c,Kepler-33,1,5,Transit,2011,Kepler,13.17562,0.1189,,0.0,,,,5904.0,1.82,1.29,0.025,[Fe/H],4.03,1209.16,13.9513,[Fe/H],Transit,,,,1.1197710607911033,-0.9248181453813084,,5.904,3.6259589372000467,0.11884578790890729,0.1189,catalog_semi_major_axis,256.4833469404534,2.409059172306881,0,too_hot,845.0113271991323,0.015592240690632874,-1.8070914698238045,4.028446934329099,,,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
3018,Kepler-33 d,Kepler-33,1,5,Transit,2011,Kepler,21.77596,0.1662,,0.0,,,,5904.0,1.82,1.29,0.025,[Fe/H],4.03,1209.16,13.9513,[Fe/H],Transit,,,,1.3379773101096621,-0.7793689805519078,,5.904,3.6259589372000467,0.16613251018283534,0.1662,catalog_semi_major_axis,131.26859673511998,2.11816084264808,0,too_hot,845.0113271991323,0.025770021417557114,-1.5888852205052457,4.028446934329099,,,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
3019,Kepler-33 e,Kepler-33,1,5,Transit,2011,Kepler,31.7844,0.2138,,0.0,,,,5904.0,1.82,1.29,0.025,[Fe/H],4.03,1209.16,13.9513,[Fe/H],Transit,,,,1.5022140175865606,-0.6699922991272408,,5.904,3.6259589372000467,0.21376951180316506,0.2138,catalog_semi_major_axis,79.3245249269105,1.8994074797987455,0,too_hot,845.0113271991323,0.03761417033941109,-1.424648513028347,4.028446934329099,,,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
3020,Kepler-33 f,Kepler-33,1,5,Transit,2011,Kepler,41.02902,0.2535,,0.0,,,,5904.0,1.82,1.29,0.025,[Fe/H],4.03,1209.16,13.9513,[Fe/H],Transit,,,,1.6130911437357363,-0.5960220363306452,,5.904,3.6259589372000467,0.2534333997136798,0.2535,catalog_semi_major_axis,56.42440059599603,1.7514669542055543,0,too_hot,845.0113271991323,0.04855440238416029,-1.3137713868791716,4.028446934329099,,,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
3021,Kepler-330 b,Kepler-330,1,2,Transit,2014,Kepler,8.25978,0.075,,,,,,5117.0,0.72,,,,4.64,717.527,15.2634,,Transit,,,,0.9169684800009598,-1.1249387366083,,5.117,0.3202000320586727,,0.075,catalog_semi_major_axis,56.92445014376404,1.7552988442817796,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
3022,Kepler-330 c,Kepler-330,1,2,Transit,2014,Kepler,15.955387,0.116,,,,,,5117.0,0.72,,,,4.64,717.527,15.2634,,Transit,,,,1.2029073425267824,-0.9355420107730815,,5.117,0.3202000320586727,,0.116,catalog_semi_major_axis,23.796078482362713,1.3765053926113426,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
3023,Kepler-331 b,Kepler-331,1,3,Transit,2014,Kepler,8.457496,0.065,,,,,,4347.0,0.49,,,,4.77,580.119,15.8359,,Transit,,,,0.9272418010590914,-1.1870866433571443,,4.347,0.07724056308528399,,0.065,catalog_semi_major_axis,18.281790079357155,1.2620187178488378,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
3024,Kepler-331 c,Kepler-331,1,3,Transit,2014,Kepler,17.28111,0.105,,,,,,4347.0,0.49,,,,4.77,580.119,15.8359,,Transit,,,,1.2375716346354975,-0.978810700930062,,4.347,0.07724056308528399,,0.105,catalog_semi_major_axis,7.005946765105125,0.845466832994673,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
3025,Kepler-331 d,Kepler-331,1,3,Transit,2014,Kepler,32.134328,0.159,,,,,,4347.0,0.49,,,,4.77,580.119,15.8359,,Transit,,,,1.5069692222814774,-0.7986028756795485,,4.347,0.07724056308528399,,0.159,catalog_semi_major_axis,3.0552811631376917,0.48505118249364604,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
3026,Kepler-332 b,Kepler-332,1,3,Transit,2014,Kepler,7.626324,0.07,,,,,,4955.0,0.72,,,,4.61,344.19,14.0025,,Transit,,,,0.8823152520815113,-1.154901959985743,,4.955,0.2815362609257481,,0.07,catalog_semi_major_axis,57.45637978076491,1.7593382584333732,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
3027,Kepler-332 c,Kepler-332,1,3,Transit,2014,Kepler,15.995622,0.114,,,,,,4955.0,0.72,,,,4.61,344.19,14.0025,,Transit,,,,1.2040011325673947,-0.9430951486635274,,4.955,0.2815362609257481,,0.114,catalog_semi_major_axis,21.66330108693045,1.3357246357889418,0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
